address	verdict	cases	compared	detail	name
0x004c51e0	PASS	16	1		?is_disabled@Wave_Device@@QAEHXZ
0x004c5200	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c520d after 0 steps	?start_raw_dump@Wave_Device@@QAEHPAD@Z
0x004c5220	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c5227 after 0 steps	?stop_raw_dump@Wave_Device@@QAEHXZ
0x004c5240	SKIP	0	0	calls a body the lift does not have	?add_to_group@Wave_Device@@QAEHIPAUWave@@@Z
0x004c5280	SKIP	0	0	reaches an import	?pull_from_group@Wave_Device@@QAEHPAUWave@@@Z
0x004c5320	PASS	16	15		?set_group_volume@Wave_Device@@QAEHII@Z
0x004c5380	PASS	16	16		?get_group_volume@Wave_Device@@QAEHI@Z
0x004c53a0	PASS	16	16		?enable_group@Wave_Device@@QAEHI@Z
0x004c5400	PASS	16	15		?disable_group@Wave_Device@@QAEHI@Z
0x004c5460	PASS	16	16		?is_group_disabled@Wave_Device@@QAEHI@Z
0x004c5490	PASS	16	14		??0WaveControlGroup@@QAE@XZ
0x004c54b0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c54b7 after 0 steps	?is_eax@Wave_Device@@QAEHXZ
0x004c54c0	PASS	16	1		?set_eax@Wave_Device@@QAEHPAUEAX_REVERB_PROPERTIES@@@Z
0x004c54e0	PASS	16	1		?set_eax@Wave_Device@@QAEHK@Z
0x004c5500	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c550d after 0 steps	?set_eax_mix@Wave_Device@@QAEHM@Z
0x004c5530	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c5537 after 0 steps	?is_3d@Wave_Device@@QAEHXZ
0x004c5550	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c555d after 0 steps	?set_listener_position@Wave_Device@@QAEHMMM@Z
0x004c5580	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c558d after 0 steps	?get_listener_position@Wave_Device@@QAEHPAM00@Z
0x004c55b0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c55bd after 0 steps	?set_listener_xpos@Wave_Device@@QAEHM@Z
0x004c55e0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c55ed after 0 steps	?get_listener_xpos@Wave_Device@@QAEHPAM@Z
0x004c5610	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c561d after 0 steps	?set_listener_ypos@Wave_Device@@QAEHM@Z
0x004c5640	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c564d after 0 steps	?get_listener_ypos@Wave_Device@@QAEHPAM@Z
0x004c5670	PASS	16	1		?set_listener_zpos@Wave_Device@@QAEHM@Z
0x004c56a0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c56ad after 0 steps	?get_listener_zpos@Wave_Device@@QAEHPAM@Z
0x004c56d0	PASS	16	13	passed on the seeds that could be judged; 1 case(s) thrown out - the original read the unmodellable top 64 KiB	?create_device@Midi_Device@@QAEHK@Z
0x004c5710	PASS	16	16		?delete_device@Midi_Device@@QAEHXZ
0x004c5740	SKIP	0	0	calls a body the lift does not have	??0Midi_Device@@QAE@XZ
0x004c5780	PASS	16	1		??1Midi_Device@@QAE@XZ
0x004c57a0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0000007c after 0 steps	?init@Midi_Device@@QAEHPAXK@Z
0x004c57f0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c57fa after 0 steps	?release@Midi_Device@@QAEXXZ
0x004c5830	PASS	16	16		?get_ndevices@Midi_Device@@QAEHXZ
0x004c5840	PASS	16	16		?select@Midi_Device@@QAEHI@Z
0x004c5850	PASS	16	16		?get_description@Midi_Device@@QAEHIPADI@Z
0x004c5860	PASS	16	16		?set_volume@Midi_Device@@QAEXI@Z
0x004c5870	PASS	16	16		?get_volume@Midi_Device@@QAEHXZ
0x004c5880	PASS	16	16		?set_pan@Midi_Device@@QAEXH@Z
0x004c5890	PASS	16	16		?fade@Midi_Device@@QAEHI@Z
0x004c58a0	PASS	16	16		?stop@Midi_Device@@QAEHXZ
0x004c58b0	PASS	16	16		?update_sound@Midi_Device@@QAEXXZ
0x004c58c0	PASS	16	16		?set_rate@Midi_Device@@QAEXI@Z
0x004c58d0	PASS	16	16		?get_rate@Midi_Device@@QAEHXZ
0x004c58e0	PASS	16	16		?suspend@Midi_Device@@QAEXXZ
0x004c58f0	PASS	16	16		?restart@Midi_Device@@QAEXXZ
0x004c5900	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c5907 after 0 steps	?enable@Midi_Device@@QAEXXZ
0x004c5910	PASS	16	1		?disable@Midi_Device@@QAEXXZ
0x004c5920	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c5927 after 0 steps	?is_disabled@Midi_Device@@QAEHXZ
0x004c5940	SKIP	0	0	calls a body the lift does not have	??0Wave_In_Device@@QAE@XZ
0x004c5980	PASS	16	1		??1Wave_In_Device@@QAE@XZ
0x004c59a0	PASS	16	15		?create_device@Wave_In_Device@@QAEHK@Z
0x004c59e0	PASS	16	15		?delete_device@Wave_In_Device@@QAEHXZ
0x004c5a10	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009ee3c0 after 0 steps	?init@Wave_In_Device@@QAEHPAXK@Z
0x004c5a50	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c5a5a after 0 steps	?release@Wave_In_Device@@QAEXXZ
0x004c5a80	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c5a8d after 0 steps	?set_codec@Wave_In_Device@@QAEHK@Z
0x004c5aa0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c5aad after 0 steps	?set_vxw_key@Wave_In_Device@@QAEHPAC@Z
0x004c5ac0	PASS	16	16		?get_ndevices@Wave_In_Device@@QAEHXZ
0x004c5ad0	PASS	16	16		?select@Wave_In_Device@@QAEHI@Z
0x004c5ae0	PASS	16	16		?get_description@Wave_In_Device@@QAEHIPADI@Z
0x004c5af0	PASS	16	16		?get_caps@Wave_In_Device@@QAEHI@Z
0x004c5b00	PASS	16	16		?stop@Wave_In_Device@@QAEHXZ
0x004c5b10	PASS	16	16		?update_sound@Wave_In_Device@@QAEXXZ
0x004c5b20	PASS	16	16		?set_rate@Wave_In_Device@@QAEXI@Z
0x004c5b30	PASS	16	16		?get_rate@Wave_In_Device@@QAEHXZ
0x004c5b40	PASS	16	16		?suspend@Wave_In_Device@@QAEXXZ
0x004c5b50	PASS	16	16		?restart@Wave_In_Device@@QAEXXZ
0x004c5b60	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c5b67 after 0 steps	?start_record@Wave_In_Device@@QAEHXZ
0x004c5b70	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c5b77 after 0 steps	?end_record@Wave_In_Device@@QAEHXZ
0x004c5b80	SKIP	0	0	reaches an import	??1WaveControlGroup@@QAE@XZ
0x004c5bf0	SKIP	0	0	calls a body the lift does not have	sub_4c5bf0
0x004c5c50	SKIP	0	0	uses fs: (SEH chain is not in the image)	??__Eg_WAVE_DEVICE@@YAXXZ
0x004c5c70	SKIP	0	0	uses fs: (SEH chain is not in the image)	??__Fg_WAVE_DEVICE@@YAXXZ
0x004c5c80	SKIP	0	0	calls a body the lift does not have	??__Eg_MIDI_DEVICE@@YAXXZ
0x004c5ca0	PASS	16	16		??__Fg_MIDI_DEVICE@@YAXXZ
0x004c5cb0	SKIP	0	0	calls a body the lift does not have	??__Eg_WAVE_IN_DEVICE@@YAXXZ
0x004c5cd0	PASS	16	16		??__Fg_WAVE_IN_DEVICE@@YAXXZ
0x004c5ce0	SKIP	0	0	reaches an import	?init_sound@@YAHPAXK@Z
0x004c5d90	SKIP	0	0	reaches an import	?release_sound@@YAHXZ
0x004c5e50	SKIP	0	0	reaches an import	?load_sound_dll@@YAHXZ
0x004c5f70	SKIP	0	0	reaches an import	?unload_sound_dll@@YAXXZ
0x004c5fb0	PASS	16	16		?init_sound_timer@@YAHKK@Z
0x004c5fe0	PASS	16	16		?get_sound_version@@YAHXZ
0x004c6000	PASS	16	16		sub_4c6000
0x004c6030	PASS	16	16		sub_4c6030
0x004c6060	PASS	16	16		sub_4c6060
0x004c6080	SKIP	0	0	uses fs: (SEH chain is not in the image)	??0Sound@@QAE@XZ
0x004c6120	SKIP	0	0	reaches an import	??1Sound@@QAE@XZ
0x004c61e0	PASS	16	16		?set_type@Sound@@QAEXI@Z
0x004c6280	SKIP	0	0	reaches an import	?load@Sound@@QAEHPBD@Z
0x004c6370	PASS	16	15	passed on the seeds that could be judged; 1 case(s) thrown out - the original read the unmodellable top 64 KiB	?attach@Sound@@QAEHXZ
0x004c63d0	PASS	16	12		?detach@Sound@@QAEHXZ
0x004c6430	PASS	16	16		?UNK1@Sound@@QAEHH@Z
0x004c6440	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c644d after 0 steps	?unload@Sound@@QAEHXZ
0x004c6480	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c648c after 0 steps	?play@Sound@@QAEHXZ
0x004c64a0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c64b2 after 0 steps	?play@Sound@@QAEHI@Z
0x004c64c0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c64c7 after 0 steps	?is_playing@Sound@@QAEHXZ
0x004c64d0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c64dc after 0 steps	?stop@Sound@@QAEHXZ
0x004c64f0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c64fc after 0 steps	?release@Sound@@QAEHXZ
0x004c6510	PASS	16	1		?set_volume@Sound@@QAEXH@Z
0x004c6540	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c6550 after 0 steps	?set_loop_state@Sound@@QAEXJ@Z
0x004c6560	PASS	16	1		?set_delay@Sound@@QAEXI@Z
0x004c6580	PASS	16	1		?set_fade@Sound@@QAEHK@Z
0x004c65b0	PASS	16	1		?set_fade_in@Sound@@QAEHI@Z
0x004c65e0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c65ee after 0 steps	?fade@Sound@@QAEHXZ
0x004c6600	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009da6e0 after 0 steps	?fade@Sound@@QAEXK@Z
0x004c6620	PASS	16	1		?fade_in@Sound@@QAEHXZ
0x004c6640	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c664d after 0 steps	?ramp@Sound@@QAEXHHI@Z
0x004c6660	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009e633c after 0 steps	?fade_in@Sound@@QAEXI@Z
0x004c6690	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c6697 after 0 steps	?is_looping@Sound@@QAEHXZ
0x004c66a0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c66a7 after 0 steps	?get_time@Sound@@QAEHXZ
0x004c66b0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c66d6 after 0 steps	?set_pan@Sound@@QAEXH@Z
0x004c66e0	SKIP	0	0	uses fs: (SEH chain is not in the image)	??0Wave@@QAE@XZ
0x004c67c0	SKIP	0	0	reaches an import	??1Wave@@QAE@XZ
0x004c68f0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c68fd after 0 steps	?play@Wave@@QAEHH@Z
0x004c6920	SKIP	0	0	reaches an import	?play@Wave@@QAEHXZ
0x004c69b0	SKIP	0	0	reaches an import	?init@Wave@@QAEXPADK@Z
0x004c6ae0	PASS	16	1		?is_hwbuffer@Wave@@QAEHXZ
0x004c6b00	PASS	16	15		?get_ms_length@Wave@@QAEHXZ
0x004c6b10	SKIP	0	0	reaches an import	?is_playing@Wave@@QAEHXZ
0x004c6b60	SKIP	0	0	reaches an import	?set_fname@Wave@@QAEHPBD@Z
0x004c6bb0	PASS	16	15		?dyna_load@Wave@@QAEHPAD@Z
0x004c6c20	SKIP	0	0	reaches an import	?load@Wave@@QAEHPBD@Z
0x004c6ce0	SKIP	0	0	reaches an import	?load@Wave@@QAEHXZ
0x004c6db0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009d83c8 after 0 steps	?load@Wave@@QAEHPADK@Z
0x004c6df0	PASS	16	1		?reload@Wave@@QAEHXZ
0x004c6ea0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c6ead after 0 steps	?unload@Wave@@QAEXXZ
0x004c6ee0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c6f0a after 0 steps	?set_pitch@Wave@@QAEXH@Z
0x004c6f20	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c6f74 after 0 steps	?set_attrib@Wave@@QAEXK@Z
0x004c6f80	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c6f8c after 0 steps	?get_attrib@Wave@@QAEHXZ
0x004c6fd0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c6fdd after 0 steps	?get_time@Wave@@QAEHI@Z
0x004c6ff0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c6ff7 after 0 steps	?get_current_marker@Wave@@QAEHXZ
0x004c7010	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7017 after 0 steps	?get_game_hwnd@Wave@@QAEHXZ
0x004c7020	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7027 after 0 steps	?get_ndevices@Wave@@QAEHXZ
0x004c7040	PASS	16	1		?get_device_description@Wave@@QAEHPADHH@Z
0x004c7080	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7087 after 0 steps	?UNK1@Wave@@QAEHH@Z
0x004c70a0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c70b0 after 0 steps	?set_reverb_mix@Wave@@QAEHM@Z
0x004c70d0	PASS	16	16		?set_bufflimit@Wave@@QAEHI@Z
0x004c70e0	PASS	16	16		?set_asdr@Wave@@QAEHXZ
0x004c70f0	PASS	16	16		?set_attack@Wave@@QAEHIII@Z
0x004c7100	PASS	16	16		?set_sustain@Wave@@QAEHIII@Z
0x004c7110	PASS	16	16		?set_decay@Wave@@QAEHIII@Z
0x004c7120	PASS	16	16		?set_release@Wave@@QAEHIII@Z
0x004c7130	SKIP	0	0	calls a body the lift does not have	?set_volume@Wave@@QAEXH@Z
0x004c7190	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c719d after 0 steps	?set_position3d@Wave@@QAEHMMM@Z
0x004c71c0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c71cd after 0 steps	?set_xpos@Wave@@QAEHM@Z
0x004c71f0	PASS	16	1		?set_ypos@Wave@@QAEHM@Z
0x004c7220	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c722d after 0 steps	?set_zpos@Wave@@QAEHM@Z
0x004c7250	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7257 after 0 steps	?is_3d@Wave@@QAEHXZ
0x004c7270	SKIP	0	0	calls a body the lift does not have	sub_4c7270
0x004c72a0	SKIP	0	0	calls a body the lift does not have	sub_4c72a0
0x004c7300	SKIP	0	0	reaches an import	sub_4c7300
0x004c7380	SKIP	0	0	reaches an import	sub_4c7380
0x004c73c0	SKIP	0	0	reaches an import	sub_4c73c0
0x004c74b0	SKIP	0	0	reaches an import	sub_4c74b0
0x004c74f0	SKIP	0	0	calls a body the lift does not have	sub_4c74f0
0x004c75a0	PASS	16	15		sub_4c75a0
0x004c75b0	SKIP	0	0	uses fs: (SEH chain is not in the image)	sub_4c75b0
0x004c7670	SKIP	0	0	reaches an import	??1Ambience@@QAE@XZ
0x004c7760	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7767 after 0 steps	?play@Midi@@QAEHXZ
0x004c7780	PASS	16	1		?set_volume@Midi@@QAEXH@Z
0x004c77b0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c77bd after 0 steps	?switch_state@Midi@@QAEH_N@Z
0x004c77d0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c77dd after 0 steps	?set_switch_type@Midi@@QAEHK@Z
0x004c7800	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c780d after 0 steps	?add_switch_range@Midi@@QAEHKK@Z
0x004c7830	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c783d after 0 steps	?set_nswitch_threads@Midi@@QAEHK@Z
0x004c7860	PASS	16	1		?map_patch@Midi@@QAEHPADKK@Z
0x004c7890	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c789d after 0 steps	?map_patch@Midi@@QAEHPADK@Z
0x004c78c0	PASS	16	2		?set_base_path@Midi@@QAEHPBD@Z
0x004c78e0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c78ed after 0 steps	?clear_patch@Midi@@QAEHK@Z
0x004c7910	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7917 after 0 steps	?reset@Midi@@QAEHXZ
0x004c7930	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c793d after 0 steps	?set_track@Midi@@QAEHPAEK@Z
0x004c7960	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c796d after 0 steps	?mute_track@Midi@@QAEHK@Z
0x004c7990	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c799d after 0 steps	?unmute_track@Midi@@QAEHK@Z
0x004c79c0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c79cd after 0 steps	?set_active_tracks@Midi@@QAEHKK@Z
0x004c79f0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c79fd after 0 steps	?set_active_tracks@Midi@@QAEHI@Z
0x004c7a20	PASS	16	1		?play_trackset@Midi@@QAEHI@Z
0x004c7a50	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7a5d after 0 steps	?xpose_trackset@Midi@@QAEHIH@Z
0x004c7a80	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7a8d after 0 steps	?stop_trackset@Midi@@QAEHI@Z
0x004c7ab0	PASS	16	1		?is_trackset_playing@Midi@@QAEHI@Z
0x004c7ad0	PASS	16	1		?add_active_trackset@Midi@@QAEHPAUTrackSet@@@Z
0x004c7b00	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7b0d after 0 steps	?set_active_range_lo@Midi@@QAEHII@Z
0x004c7b30	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7b3d after 0 steps	?set_active_range_hi@Midi@@QAEHII@Z
0x004c7b60	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7b6d after 0 steps	?remove_active_trackset@Midi@@QAEHI@Z
0x004c7b90	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7b9d after 0 steps	?get_trackset@Midi@@QAEHI@Z
0x004c7bb0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7bb7 after 0 steps	?get_ntracks@Midi@@QAEHXZ
0x004c7bd0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7bdd after 0 steps	?load_patch@Midi@@QAEHI@Z
0x004c7c00	PASS	16	1		?unload_patch@Midi@@QAEHI@Z
0x004c7c30	PASS	16	2		?set_patch@Midi@@QAEHII@Z
0x004c7c60	SKIP	0	0	reaches an import	?init@Midi@@QAEHPADK@Z
0x004c7cc0	PASS	16	1		sub_4c7cc0
0x004c7cf0	SKIP	0	0	reaches an import	?set_fname@Midi@@QAEHPBD@Z
0x004c7d50	PASS	16	1		?set_tempo@Midi@@QAEHK@Z
0x004c7d80	SKIP	0	0	reaches an import	?load@Midi@@QAEHPBD@Z
0x004c7dd0	SKIP	0	0	reaches an import	?load@Midi@@QAEHXZ
0x004c7e20	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00000038 after 0 steps	?unload@Midi@@QAEHXZ
0x004c7e80	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7e8d after 0 steps	?get_time@Midi@@QAEHK@Z
0x004c7ea0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7ea7 after 0 steps	?get_control_track@Midi@@QAEHXZ
0x004c7ec0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7ecd after 0 steps	?get_total_track_ticks@Midi@@QAEHK@Z
0x004c7ee0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7eed after 0 steps	?set_channel_ctrl@Midi@@QAEHPAUChannelCtrl@@@Z
0x004c7f10	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7f1d after 0 steps	?set_program_ctrl@Midi@@QAEHPAUProgramCtrl@@@Z
0x004c7f40	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7f4d after 0 steps	?set_track_ctrl@Midi@@QAEHPAUTrackCtrl@@@Z
0x004c7f70	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7f7d after 0 steps	sub_4c7f70
0x004c7fa0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7fad after 0 steps	sub_4c7fa0
0x004c7fc0	PASS	16	1		sub_4c7fc0
0x004c7ff0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c7ffd after 0 steps	sub_4c7ff0
0x004c8020	PASS	16	1		sub_4c8020
0x004c8050	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c805d after 0 steps	?set_play_type@Midi@@QAEHI@Z
0x004c8070	PASS	16	16		sub_4c8070
0x004c8090	PASS	16	14		sub_4c8090
0x004c80c0	PASS	16	13		sub_4c80c0
0x004c80e0	PASS	16	15		sub_4c80e0
0x004c8100	PASS	16	15		sub_4c8100
0x004c8110	SKIP	0	0	calls a body the lift does not have	sub_4c8110
0x004c8140	PASS	16	16		nullsub_223
0x004c8150	SKIP	0	0	calls a body the lift does not have	sub_4c8150
0x004c8190	SKIP	0	0	reaches an import	sub_4c8190
0x004c81c0	SKIP	0	0	reaches an import	sub_4c81c0
0x004c8290	SKIP	0	0	reaches an import	sub_4c8290
0x004c8350	SKIP	0	0	reaches an import	sub_4c8350
0x004c83a0	SKIP	0	0	reaches an import	sub_4c83a0
0x004c83f0	PASS	16	16		sub_4c83f0
0x004c8410	SKIP	0	0	calls a body the lift does not have	??0Patch@@QAE@XZ
0x004c8460	SKIP	0	0	uses fs: (SEH chain is not in the image)	??0Ambience@@QAE@XZ
0x004c8530	SKIP	0	0	reaches an import	?load@Ambience@@QAEHPBD@Z
0x004c85f0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c85fa after 0 steps	?unload@Ambience@@QAEXXZ
0x004c8620	SKIP	0	0	uses fs: (SEH chain is not in the image)	sub_4c8620
0x004c86d0	SKIP	0	0	reaches an import	sub_4c86d0
0x004c87b0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c87f3 after 0 steps	sub_4c87b0
0x004c8840	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c884a after 0 steps	sub_4c8840
0x004c8890	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c889d after 0 steps	sub_4c8890
0x004c88b0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c88b7 after 0 steps	sub_4c88b0
0x004c88c0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c88cd after 0 steps	sub_4c88c0
0x004c88e0	PASS	16	1		sub_4c88e0
0x004c8910	HANG	0	0	the run stopped making progress here	sub_4c8910
0x004c8930	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c8937 after 0 steps	sub_4c8930
0x004c8950	PASS	16	16		sub_4c8950
0x004c8960	SKIP	0	0	reaches an import	??0VoiceRx@@QAE@XZ
0x004c8a50	SKIP	0	0	reaches an import	??1VoiceRx@@QAE@XZ
0x004c8b40	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c8b82 after 0 steps	?init@VoiceRx@@QAEHKPAXK@Z
0x004c8bd0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c8bda after 0 steps	?release@VoiceRx@@QAEHXZ
0x004c8c20	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c8c27 after 0 steps	?start@VoiceRx@@QAEHXZ
0x004c8c40	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x004c8c47 after 0 steps	?stop@VoiceRx@@QAEHXZ
